Timestamp,Makine_Calisma,Insan_Toplam_Calisma,Tespit_Edilen_Insan_Sayisi,Insan_Kirma,Insan_Tasima,Insan_Kirma_Tespit,Insan_Tasima_Tespit,108_Durumu,106_Durumu,Insan_Durumu
16985,True,True,1.0,True,False,True,True,1,1,2
16986,True,True,1.0,True,False,True,True,1,1,2
16987,True,True,1.0,True,False,True,True,1,1,2
16988,True,True,1.0,True,False,True,True,1,1,2
16989,True,True,1.0,True,False,True,True,1,1,2
16990,True,True,1.0,True,False,True,True,1,1,2
16991,True,True,1.0,True,False,True,True,1,1,2
16992,True,True,1.0,True,False,True,True,1,1,2
16993,True,True,1.0,True,False,True,True,1,1,2
16994,True,True,1.0,True,False,True,True,1,1,2
16995,True,True,1.0,True,False,True,True,1,1,2
16996,True,True,1.0,True,False,True,True,1,1,2
16997,True,True,3.0,True,False,True,True,1,1,2
16998,True,True,3.0,True,False,True,True,1,1,2
16999,True,True,1.0,True,False,True,True,1,1,2
17000,True,True,1.0,True,False,True,True,1,1,2
17001,True,True,1.0,True,False,True,True,1,1,2
17002,True,True,1.0,True,False,True,True,1,1,2
17003,True,True,1.0,True,False,True,True,1,1,2
17004,True,True,1.0,True,False,True,True,1,1,2
17005,True,True,1.0,True,False,True,True,1,1,2
17006,True,True,1.0,True,False,True,True,1,1,2
17007,True,True,1.0,True,False,True,True,1,1,2
17008,True,True,1.0,True,False,True,True,1,1,2
17009,True,True,1.0,True,False,True,True,1,1,2
17010,True,True,1.0,True,False,True,True,1,1,2
17011,True,True,2.0,True,False,True,True,1,1,2
17012,True,True,2.0,True,False,True,True,1,1,2
17013,True,True,2.0,True,False,True,True,1,1,2
17014,True,True,1.0,True,False,True,False,1,-1,1
17015,True,True,1.0,True,False,True,False,1,-1,1
17016,True,True,1.0,True,False,True,False,1,-1,1
17017,True,True,1.0,True,False,True,False,1,-1,1
17018,True,False,1.0,False,False,True,False,0,-1,0
17019,True,False,1.0,False,False,True,False,0,-1,0
17020,True,False,1.0,False,False,True,False,0,-1,0
17021,True,False,1.0,False,False,True,False,0,-1,0
17022,True,False,1.0,False,False,True,False,0,-1,0
17023,True,False,1.0,False,False,True,False,0,-1,0
17024,True,False,1.0,False,False,True,False,0,-1,0
17025,True,False,1.0,False,False,True,False,0,-1,0
17026,True,False,1.0,False,False,True,False,0,-1,0
17027,True,False,1.0,False,False,True,False,0,-1,0
17028,True,False,1.0,False,False,True,False,0,-1,0
17029,True,False,1.0,False,False,True,False,0,-1,0
17030,True,False,1.0,False,False,True,False,0,-1,0
17031,True,False,1.0,False,False,True,False,0,-1,0
17032,True,False,0.0,False,False,True,False,0,-1,0
17033,True,False,0.0,False,False,True,False,0,-1,0
17034,True,False,0.0,False,False,True,False,0,-1,0
17035,True,False,0.0,False,False,True,False,0,-1,0
17036,True,False,0.0,False,False,True,False,0,-1,0
17037,True,False,0.0,False,False,True,False,0,-1,0
17038,True,False,0.0,False,False,True,False,0,-1,0
17039,True,False,0.0,False,False,True,False,0,-1,0
17040,True,False,0.0,False,False,True,False,0,-1,0
17041,True,False,1.0,False,False,True,True,0,1,0
17042,True,False,1.0,False,False,True,True,0,1,0
17043,True,False,1.0,False,False,True,True,0,1,0
17044,True,False,1.0,False,False,True,True,0,1,0
17045,True,True,1.0,False,True,True,True,0,1,0
17046,True,False,1.0,False,False,True,True,0,1,0
17047,True,True,1.0,False,True,True,True,0,1,0
17048,True,True,1.0,False,True,True,True,0,1,0
17049,True,True,2.0,True,True,True,True,1,1,2
17050,True,True,2.0,False,True,True,True,0,1,0
17051,True,True,1.0,True,True,True,True,1,1,2
17052,True,True,2.0,True,True,True,True,1,1,2
17053,True,True,2.0,True,True,True,True,1,1,2
17054,True,True,2.0,True,False,True,True,1,1,2
17055,True,True,2.0,True,False,True,True,1,1,2
17056,True,True,1.0,True,False,True,False,1,-1,1
17057,True,True,1.0,True,False,True,False,1,-1,1
17058,True,True,1.0,True,False,True,False,1,-1,1
17059,True,True,1.0,True,False,True,False,1,-1,1
17060,True,True,1.0,True,False,True,False,1,-1,1
17061,True,True,1.0,True,False,True,False,1,-1,1
17062,True,True,1.0,True,False,True,False,1,-1,1
17063,True,True,1.0,True,False,True,False,1,-1,1
17064,True,True,1.0,True,False,True,False,1,-1,1
17065,True,True,1.0,True,False,True,False,1,-1,1
17066,True,True,1.0,True,False,True,False,1,-1,1
17067,True,True,1.0,True,False,True,False,1,-1,1
17068,True,True,1.0,True,False,True,False,1,-1,1
17069,True,True,1.0,True,False,True,False,1,-1,1
17070,True,True,1.0,True,False,True,False,1,-1,1
17071,True,True,1.0,True,False,True,False,1,-1,1
17072,True,True,1.0,True,False,True,False,1,-1,1
17073,True,True,1.0,True,False,True,False,1,-1,1
17074,True,True,1.0,True,False,True,False,1,-1,1
17075,True,True,1.0,True,False,True,False,1,-1,1
17076,True,True,0.0,True,False,True,False,1,-1,1
17077,True,True,0.0,True,False,True,False,1,-1,1
17078,True,True,1.0,True,False,True,False,1,-1,1
17079,True,True,1.0,True,False,True,False,1,-1,1
17080,True,True,1.0,True,False,True,False,1,-1,1
17081,True,True,0.0,True,False,True,False,1,-1,1
17082,True,True,0.0,True,False,True,False,1,-1,1
17083,True,True,0.0,True,False,True,False,1,-1,1
17084,True,True,1.0,True,False,True,False,1,-1,1
17085,True,True,1.0,True,False,True,False,1,-1,1
17086,True,True,1.0,True,False,True,False,1,-1,1
17087,True,True,1.0,True,False,True,False,1,-1,1
17088,True,True,1.0,True,False,True,False,1,-1,1
17089,True,True,1.0,True,False,True,False,1,-1,1
17090,True,True,1.0,True,False,True,False,1,-1,1
17091,True,True,1.0,True,False,True,False,1,-1,1
17092,True,True,1.0,True,False,True,False,1,-1,1
17093,True,True,1.0,True,False,True,False,1,-1,1
17094,True,True,1.0,True,False,True,False,1,-1,1
17095,True,True,1.0,True,False,True,False,1,-1,1
17096,True,True,1.0,True,False,True,False,1,-1,1
17097,True,True,1.0,True,False,True,False,1,-1,1
17098,True,True,1.0,True,False,True,False,1,-1,1
17099,True,True,1.0,True,False,True,False,1,-1,1
17100,True,True,1.0,True,False,True,False,1,-1,1
17101,True,True,1.0,True,False,True,False,1,-1,1
17102,True,True,0.0,True,False,True,False,1,-1,1
17103,True,True,0.0,True,False,True,False,1,-1,1
17104,True,True,0.0,True,False,True,False,1,-1,1
17105,True,True,0.0,True,False,True,False,1,-1,1
17106,True,True,0.0,True,False,True,False,1,-1,1
17107,True,True,1.0,True,False,True,False,1,-1,1
17108,True,True,0.0,True,False,True,False,1,-1,1
17109,True,True,1.0,True,False,True,True,1,1,2
17110,True,True,1.0,True,False,True,True,1,1,2
17111,True,True,1.0,True,False,True,True,1,1,2
17112,True,True,1.0,True,False,True,True,1,1,2
17113,True,True,1.0,True,False,True,True,1,1,2
17114,True,True,1.0,True,False,True,True,1,1,2
17115,True,True,1.0,True,False,True,True,1,1,2
17116,True,True,1.0,True,False,True,True,1,1,2
17117,True,True,1.0,True,False,True,True,1,1,2
17118,True,True,1.0,True,False,True,True,1,1,2
17119,True,True,1.0,True,False,True,True,1,1,2
17120,True,True,1.0,True,False,True,True,1,1,2
17121,True,True,2.0,True,False,True,True,1,1,2
17122,True,True,2.0,True,False,True,True,1,1,2
17123,True,True,2.0,True,False,True,True,1,1,2
17124,True,True,2.0,True,False,True,True,1,1,2
17125,True,True,2.0,True,False,True,True,1,1,2
17126,True,True,2.0,True,False,True,True,1,1,2
17127,True,True,2.0,True,False,True,True,1,1,2
17128,True,True,1.0,True,False,True,True,1,1,2
17129,True,True,1.0,True,False,True,True,1,1,2
17130,True,True,1.0,True,False,True,True,1,1,2
17131,True,True,1.0,True,False,True,True,1,1,2
17132,True,True,1.0,True,False,True,True,1,1,2
17133,True,True,1.0,True,False,True,True,1,1,2
17134,True,True,1.0,True,False,True,True,1,1,2
